Linear Regression,Non-Linear Regression 1,Non-Linear Regression 2
-3632.298949555678,-3812.124252319336,-4190.420811952796
-4178.943444382398,-4348.122596740723,-4729.234184723887
-3986.501268886272,-4237.4467849731445,-4508.121181548987
-3843.096816478374,-4022.0632553100586,-4329.461518714758
-3174.423005988747,-3274.8212814331055,-3638.783452456428
-3407.2000506157574,-3540.149688720703,-3959.9715959805835
-3252.0160637990584,-3367.9418563842773,-3801.2800854772054
-3492.37065212866,-3661.4742279052734,-4045.043652390691
-3504.150325344075,-3656.5589904785156,-4052.0519739032175
-3103.468986551185,-3191.4281845092773,-3636.7026608825277
-3054.5328502737525,-3138.3275985717773,-3583.899984699682
-2807.9636808197433,-2873.514175415039,-3331.144476077385
-3496.412910930596,-3727.972984313965,-4076.8841608013795
-3302.9764552771726,-3501.628875732422,-3873.6730982015774
-3486.184923049431,-3707.6597213745117,-4061.940262429497
-3907.9900623855533,-4097.954750061035,-4499.817009964615
-3729.8039835834047,-3910.9811782836914,-4310.094949450519
-3572.3982331586585,-3780.9362411499023,-4160.833190920524
-3252.8106511900214,-3554.9697875976562,-3792.5811920246992
-3687.1803240396534,-4121.360778808594,-4240.187830678685
-3818.8671883304914,-4333.743095397949,-4398.313837264784
-4165.046737470809,-4870.5339431762695,-4731.408315466885
-3989.1857193862043,-4592.617034912109,-4531.3327694682575
-4174.842828928211,-4817.7337646484375,-4542.347115177142
-4540.875860226945,-5751.036643981934,-4916.6779938971795
-3684.060255724961,-4576.961517333984,-4037.3258212517044
-3648.2769148016637,-4559.889793395996,-4097.511429736595
-4049.248759420569,-4723.371505737305,-4598.59505847741
-2117.1833952271354,-1944.9148178100586,-2553.675255735958
-2112.7706498092925,-1915.4949188232422,-2871.099525189838
-2183.342532895862,-2060.2827072143555,-2949.965563798128
-1968.6466901444958,-1734.452247619629,-2717.874064833151
-2379.1365594729014,-2508.542060852051,-3101.750919235768
-3885.249578171961,-4123.749732971191,-4593.810331763939
-4497.4237948764285,-4462.231636047363,-5212.271032555042
-4832.292389893521,-4633.70418548584,-5618.5495642561245
-4660.60423605971,-4638.547897338867,-5443.24339133057
-4181.423262255637,-4388.803482055664,-4941.940742740287
-4295.283503854895,-4594.968795776367,-5010.134192246205
-4678.597426445843,-4743.20125579834,-5587.2563943302275
-4986.758878335105,-4783.3757400512695,-5897.701873010939
-4676.085535562364,-4630.974769592285,-5502.556980127105
-4043.299548217073,-4407.591819763184,-4849.426777616613
-4438.196629530765,-4655.756950378418,-5228.660549387887
-4511.575227788665,-4703.089714050293,-5277.860960623604
-4910.749094615256,-4806.587219238281,-5658.239948125795
-4678.041220105727,-4734.764099121094,-5387.206244497304
-4674.168419419464,-4663.395881652832,-5359.912992652883
-4648.416564853711,-4659.762382507324,-5349.584188411969
-4916.0206266643545,-4729.557037353516,-5628.712408768899
-4099.146130753326,-4406.567573547363,-4808.864711562981
-3794.9283845008795,-4201.569557189941,-4601.493057846902
-3465.299635343886,-3874.8950958251953,-4196.317313847905
-3530.336285393527,-3961.149215698242,-4299.7768231941745
-3028.8867714588964,-3366.0364151000977,-3799.5064273750786
-3076.0224251195564,-3451.6725540161133,-3839.070804838287
-2580.564313149592,-2727.919578552246,-3336.0876239034865
-2738.859728948095,-3000.9098052978516,-3515.7211132444327
-2639.8883912022397,-2973.2980728149414,-3376.1152825600434
-1978.3289647124793,-2018.2886123657227,-2758.6322685527225
-1937.4688352987755,-1987.950325012207,-2764.8266575324456
-2142.914041086262,-2200.7646560668945,-3009.743402673674
-2732.7547959230315,-3045.172691345215,-3599.665170472907
-3090.947889999132,-3517.9338455200195,-3961.6149882806
-2779.245638756374,-3166.165351867676,-3592.233453289105
-2634.0029821918624,-2978.79695892334,-3472.647669846269
-3191.9276349118945,-3659.296989440918,-3991.9978928446317
-3168.175652763276,-3636.1427307128906,-3903.4538326066127
-3432.914496283083,-3923.638343811035,-4154.578188947334
-3701.6716328907337,-4179.900169372559,-4387.844701510637
-3822.3846816768596,-4276.471138000488,-4498.942222946529
-3572.8442136588824,-4063.1303787231445,-4232.67562205008
-3648.272001478827,-4140.292167663574,-4236.495719938821
-3503.040875661469,-4021.2106704711914,-3985.536597642493
-3699.964565489202,-4184.140205383301,-4205.030485163484
-3344.2241491210357,-3855.9064865112305,-3911.7834863338658
-3448.507645799414,-3960.662841796875,-4000.727562260166
-3109.172361958135,-3431.1046600341797,-3709.0984266678606
-2984.9090288516586,-3408.353805541992,-3638.87602613789
-3110.052586852233,-3545.459747314453,-3776.3713905523114
-3416.067511616141,-3892.767906188965,-4097.9689302272745
-3690.1750740073944,-4155.4412841796875,-4420.59987075329
-3751.1637039427974,-4220.1690673828125,-4466.2765650489
-3446.858681067028,-3937.2968673706055,-4169.066046043574
-3280.278399972077,-3763.77010345459,-4006.1586901472233
-3121.970346080235,-3583.5800170898438,-3847.0113826120287
-3144.2781020225634,-3611.1574172973633,-3885.2374532645335
-3340.7242494223487,-3824.418067932129,-4099.779449308716
-3283.835675458218,-3764.659881591797,-4037.42873385322
-3234.4790406289394,-3711.676597595215,-3983.569925343196
-3345.189571723629,-3830.148696899414,-4069.301278813771
-3300.968736016144,-3786.7813110351562,-4019.3172932995753
-3426.7685212368488,-3907.65380859375,-4158.876526809555
-3218.447165005094,-3648.782730102539,-3912.563293984684
-3435.737543438429,-3947.573661804199,-4023.0861562781083
-3337.563087668471,-3855.1340103149414,-3844.6995186139607
-3476.9343891851995,-3993.544578552246,-3971.421217540802
-3748.7537905565837,-4243.563652038574,-4243.869917900557
-3724.2837060068828,-4232.917785644531,-4219.372816509614
-3317.8366120087776,-3858.0522537231445,-3758.2565333425005
-2984.1050107993697,-3508.48388671875,-3377.9286945486024
-2180.65106362672,-2476.2353897094727,-2582.396442937297
-2110.926228179524,-2302.187919616699,-2673.126807825706
-1983.2209807063973,-2167.459487915039,-2496.617219481372
-1958.0529571988334,-2125.0219345092773,-2480.4029269150324
-1596.7532974685482,-1566.023826599121,-2156.8364243155656
-1176.2472599015293,-1071.5446472167969,-1732.8624894741279
-1704.8198112291407,-1728.2066345214844,-2294.5657648042406
-1730.9849720667635,-1757.8983306884766,-2381.517365342095
-1580.4556990439205,-1573.6970901489258,-2240.3001985589763
-1717.8245931693307,-1733.8342666625977,-2445.557575389454
-1958.9290708877684,-2046.5412139892578,-2696.235804552219
-1928.8533329726004,-2018.0368423461914,-2601.3268071671678
-1561.92688710925,-1545.2871322631836,-2222.1389593208487
-1736.5041622680399,-1784.9664688110352,-2406.2478596463334
-1950.8798646891682,-2081.03084564209,-2576.0672178149703
-1917.2604190581162,-2049.5309829711914,-2510.5942013289778
-1908.877685576422,-2027.8701782226562,-2476.81424044798
-2239.8265930208277,-2518.0721282958984,-2740.5841653967873
-2187.2159481584617,-2459.4497680664062,-2638.434885801848
-2231.6957385137566,-2502.6655197143555,-2648.013457951521
-2309.499655179105,-2602.6554107666016,-2706.1516529039473
-2058.8341576540142,-2328.18603515625,-2378.609606653226
-2059.3011929712397,-2269.500732421875,-2423.6746638180025
-1944.078632166485,-2131.0129165649414,-2294.338293450317
-1536.523734112586,-1551.8674850463867,-1896.048300373105
-931.616846302053,-733.2973480224609,-1474.7427617775636
-540.4228011678399,-411.62967681884766,-992.2824383430182
-523.2766216691632,-320.4660415649414,-1171.7201838829649
-326.76160435318883,-128.28826904296875,-1132.4480483556606
191.7840344005666,166.0909652709961,-377.4906526062064
19.940635618365636,103.38020324707031,-683.1765913744395
-43.18171666304208,33.77723693847656,-916.3332201922535
-173.70467874131958,-34.423828125,-1038.3020214714375
-216.74625594074502,-81.20441436767578,-1165.6622995684293
-352.9374017157192,-150.60138702392578,-1269.4124129023694
-383.34677123154967,-195.06168365478516,-1322.473050458216
-25.630283425809758,79.56790924072266,-795.0028926071683
346.8875978458472,187.5600814819336,-95.42969472135732
5.440142441659739,-52.016258239746094,-26.632539470002296
-155.17278800312155,-236.27471923828125,-278.5939499412341
-569.0992445085012,-300.51326751708984,-719.6981819201926
-871.6075439341216,-538.7248992919922,-997.6213171152008
-838.2110469002952,-533.0657958984375,-954.7872406373604
-918.3170035829207,-648.5080718994141,-1021.6163806850511
-923.57549645706,-769.658088684082,-989.0123709592593
-912.8408388977523,-781.7058563232422,-969.9311288036243
-902.6139549667397,-762.0220184326172,-1015.8801499746611
-241.29102235723704,-254.29344177246094,-116.30564139848016
-424.63761651584383,-489.9787902832031,-253.5149812484013
-645.1797379641398,-497.1342086791992,-747.5883808286873
-660.334890252847,-499.53460693359375,-773.8666280222235
-735.5143941618344,-436.7694854736328,-998.4932290666615
-925.2860081909814,-493.194580078125,-1309.2360773926255
-880.9836284770453,-492.53368377685547,-1272.8415587110314
-1041.8195989617996,-665.4624938964844,-1458.4234188680914
-641.7636300928294,-382.2898864746094,-1108.4283041748595
-770.8069232715143,-502.9163360595703,-1282.401308379528
-729.4296161221146,-460.65616607666016,-1249.4687015454326
-804.1104027188226,-531.7325592041016,-1261.932402610806
-1004.9170441753715,-735.8179092407227,-1457.2672273662556
-1271.5664272043116,-1053.6890029907227,-1709.7593265652163
-1696.8911859732445,-1714.035987854004,-2014.8055306763329
-1933.895270045616,-2164.4411087036133,-2093.901942490319
-2183.8951602330735,-2647.001266479492,-2237.151233558587
-2589.030354095496,-3356.2402725219727,-2606.660061878688
-2370.01480877043,-2971.1694717407227,-2280.338315462816
-2231.658245702156,-2748.581886291504,-2040.9037579091462
-2290.0561850046975,-2868.244171142578,-2006.485052014996
-1880.4243075274903,-2183.346748352051,-1528.2870298056994
-1950.3013524247147,-2275.2685546875,-1574.3453249196007
-1670.2339860311415,-1852.2148132324219,-1311.1756723136943
-1442.7879956323488,-1526.4272689819336,-1100.774700900024
-1462.1723808610552,-1559.8697662353516,-1195.912374551743
-952.3805569760532,-859.1279983520508,-850.7421901346215
-856.4133527394354,-744.9617385864258,-727.1488634583097
-744.3243464898836,-612.1015548706055,-722.9997791577644
-413.0660889803378,-405.4841995239258,-440.54004537525753
-697.6260963708595,-595.850944519043,-729.5717496710963
-499.6995533447415,-422.7590560913086,-558.8562947794047
-490.5143709548486,-428.57837677001953,-655.148187201658
-599.6868736855129,-379.46033477783203,-800.3780178244175
-640.2769150364074,-444.32544708251953,-795.6085465425152
-906.6261970487102,-918.3282852172852,-810.9539578768938
-769.1321844251559,-730.5994033813477,-542.1215084988035
-446.82647529848,-543.0879592895508,-278.577643851304
-622.4534673882514,-610.3935241699219,-345.6058067607675
-949.3464874832348,-983.6769104003906,-754.7443873367379
-1342.6280031611952,-1453.3796310424805,-1150.338056958852
-1349.936601372509,-1235.9619140625,-1334.257893883809
-1528.7499586765298,-1269.510269165039,-1432.3625179847184
-1664.104784537804,-1433.074951171875,-1570.7574691819677
-1547.6533534029595,-1482.3331832885742,-1736.2143329408598
-1119.376262862286,-1006.6308975219727,-1166.2923653962855
-1153.1221563915965,-823.9517211914062,-1134.8914106715615
-1994.3652954235085,-1949.9330520629883,-2013.3377893390268
-1077.512731221522,-1058.0577850341797,-985.2710130592967
-724.0897525346375,-591.9084548950195,-747.5106122655928
-767.4430712418042,-413.1917953491211,-1001.6983093433998
-546.7886928321711,-312.05177307128906,-790.7262081448
-388.7535234029311,-237.89405822753906,-727.7278465786724
-243.4819245804373,-233.72840881347656,-588.974971184529
-397.5144855996921,-194.0774917602539,-715.8024535493676
35.70307346592269,-17.0745849609375,115.18913705759628
105.89133028409704,-40.98701477050781,163.22138500129813
-226.9332982070693,-181.45465850830078,-146.13434916974606
-457.59638050825373,-334.2905044555664,-474.9497591040836
-880.8444203118662,-996.2568283081055,-806.5619510343282
-1724.6163207101163,-1896.188735961914,-1702.6473396927356
-2265.5563973016856,-2588.7222290039062,-2430.812430283177
-2352.5009499254475,-2744.688034057617,-2546.5553615256267
-2296.6584446420607,-2690.457344055176,-2485.94271679889
-2577.6297578629446,-3174.3106842041016,-2804.9123577765936
-2574.207675742576,-3138.5936737060547,-2819.985799987187
-2572.6751514526586,-3164.142608642578,-2801.6475784038053
-2734.919192215613,-3449.498176574707,-2970.3268047451043
-2831.6301346246787,-3603.083610534668,-3086.9132316557357
-2799.8219859495534,-3596.77791595459,-3021.527204470017
-2447.8870309107415,-2924.466133117676,-2652.116943017169
-1925.8393087118961,-2128.8442611694336,-2041.516132916728
-1885.9998476840763,-2165.7114028930664,-1943.8634150191442
-2183.3988810624473,-2633.133888244629,-2263.3169777914404
-1994.724026435098,-2249.4020462036133,-2169.942799788853
-1861.111480297135,-2069.852828979492,-2031.7772857072553
-1994.6061799443228,-2235.051155090332,-2200.0603713728724
-1567.4294205517315,-1620.6865310668945,-1789.4803521165013
-1346.965940517893,-1359.1089248657227,-1561.0869134366822
-1042.944029661517,-999.0406036376953,-1289.1997098524123
-996.1875943341449,-875.9880065917969,-1332.3279970241244
-616.0496015158636,-569.6754455566406,-927.3114211174839
-488.4627683814118,-438.8437271118164,-861.437790851049
-498.0101551956875,-416.58782958984375,-937.7797742990427
-341.7098755706126,-285.6330871582031,-794.8589554151497
-288.68894451383517,-218.71089935302734,-722.2462306727032
-629.7443563391981,-569.9186325073242,-788.6724683492433
-571.1551776804248,-693.0398941040039,-494.73069834827595
-625.6806336261103,-741.8003082275391,-425.90993383948245
-571.917754572306,-506.5469741821289,-285.3703241012826
-798.871117868048,-925.389289855957,-364.06440763337747
-840.733406869978,-998.5570907592773,-392.99320722031877
-573.9375205175846,-716.6776657104492,-101.2512223920117
-288.4968883506428,-305.73177337646484,237.2318126858469
-491.59119550982655,-335.1888656616211,20.748582004403875
-240.23282551184872,-185.66036224365234,259.03566060122114
-1032.7925599257744,-1135.1451873779297,-813.2716943850668
-974.7129089019637,-980.5898666381836,-970.355572740371
-660.1211801216309,-569.6125030517578,-915.4859483739039
-941.6790681921885,-890.8882141113281,-1109.0872731120353
-1088.0721499748256,-833.8193893432617,-1276.1711061327987
-788.1189490367553,-572.2131729125977,-969.8972204728693
-923.1461609319118,-660.369873046875,-1077.7570976406894
-904.2063354920583,-621.1252212524414,-1040.5346644489846
-619.941631793814,-379.7149658203125,-791.9050013894882
-570.0275481511883,-339.98966217041016,-742.9292317462797
-690.2213499916869,-413.7125015258789,-932.0592658056469
-815.4119889045439,-512.1402740478516,-1093.5739160394025
-978.2492823105036,-653.7809371948242,-1269.2028120633854
-1008.5866317991462,-690.1216506958008,-1231.184247513717
-1098.8465087276636,-870.4748153686523,-1146.035166313491
-1651.531191652645,-1430.826187133789,-1554.6347745855892
-1783.1697589609919,-1532.4296951293945,-1579.5783058563513
-1871.3918565556562,-1762.0983123779297,-1585.5523726558347
-1619.0809015900356,-1471.2038040161133,-1265.115254187516
-1271.4736953582162,-1128.2072067260742,-788.5254595788087
-903.9809381249452,-789.8969650268555,-398.60095831944136
-721.9648753154167,-563.2667541503906,-123.85732190155407
-521.2665074637649,-524.1565704345703,138.8448043687528
-176.67256908973198,-233.65402221679688,415.02419648778573
-239.30622341717773,-197.99137115478516,310.03627228333244
213.10739364340327,-59.23748016357422,635.546669625944
99.06755330686961,-133.1462860107422,-133.27105908265602
604.6743598059346,-617.6948547363281,771.9057817586697
346.725376860321,19.3634033203125,-68.3488075847003
478.53851604503393,-451.4808654785156,201.64636640363838
539.6283512801954,-519.8736190795898,367.14109588587604
330.9459291475563,-279.8023223876953,151.10552090831945
191.09718213694063,-214.8427963256836,-114.96353020711291
210.42286645394069,-292.3564910888672,-227.92625474816933
-74.76875953977945,-165.45867919921875,-593.0664551517901
-170.11983228383767,-193.8457489013672,-685.8634593532953
-57.35053094919663,-179.21733856201172,-589.7242799724173
-20.318467827565822,-153.4566879272461,-502.00211277695666
-217.35562328448788,-139.4519805908203,-522.0237808375662
-260.8821598510333,-203.28426361083984,-346.8962236631065
-273.60271738712817,-345.8433151245117,-98.4621787703909
80.26626224681382,-340.99674224853516,407.150225154702
-109.79198738970926,-449.2006301879883,351.14514592012586
-232.35582675798028,-557.7220916748047,368.23573312653554
-841.1353314685646,-979.2537689208984,-296.3911114776238
-586.6359129160045,-799.7474670410156,-8.614193359488764
-496.62583801984096,-737.574577331543,36.80443061197442
-166.55991141792182,-516.2944793701172,200.7633279451048
-44.10420520962112,-448.73714447021484,341.0672808792176
116.41899924331499,-392.4837112426758,425.2287061335765
372.51924049393114,-267.9319381713867,349.88673089359463
357.45213113327986,-254.90856170654297,333.4444621267352
263.62911041576007,-203.42731475830078,62.46054915842591
151.11165183371477,-53.82728576660156,-253.3099189427151
182.92172521274048,-122.589111328125,-188.6162196022182
169.3279883302855,-167.41561889648438,-164.40192977239892
101.65787856385815,-193.39942932128906,-204.78716949078142
96.39489786255847,-196.1345672607422,-217.7361915153919
137.21058725092203,-179.7494888305664,-199.55554943533767
-15.502609253440426,-139.1744613647461,-395.15222155981957
98.26573005946274,-171.7815399169922,-278.78114263933793
-78.1309627888297,-240.7665252685547,-391.7702046690798
-1173.9413964242374,-1261.662483215332,-1221.3621181391243
-1268.815627763161,-1469.6388244628906,-1105.725814420728
-1332.2123656480137,-1589.238166809082,-1045.5034856070597
-1398.4011432001246,-1653.5167694091797,-1081.9933109082524
-1395.0543559646035,-1682.0869445800781,-1024.3280026899527
-1556.7734756291156,-1842.4415588378906,-1199.5436461218603
-1493.5760903496407,-1794.851303100586,-1157.4106990808232
-1360.6700679076691,-1624.1512298583984,-987.0991096248155
-1322.9334240224657,-1580.946922302246,-945.7820890997609
-1398.3184298492845,-1658.7038040161133,-1116.5830138394515
-1335.3260529326858,-1532.449722290039,-1057.8661845955928
-1316.2518958131768,-1474.508285522461,-1126.7197762897188
-1207.8580673085255,-1255.3939819335938,-1245.6479538754454
-861.6602920930061,-854.8765182495117,-885.5731367525952
-387.13405988309313,-508.28075408935547,-436.8702202614056
-400.77362252701363,-461.14540100097656,-525.4284034767472
-369.63242504886045,-492.0616149902344,-495.6785720879495
-481.62188201446514,-497.49755859375,-673.71663548393
-704.0812287595681,-597.4388122558594,-892.6288365707426
-886.0100101006889,-821.6485977172852,-1049.1602672337688
-863.0321702255467,-874.3400573730469,-1008.8678066981732
-1025.4201975146855,-956.1252593994141,-1192.0130081424957
-1168.949924594094,-1147.8452682495117,-1324.9615837438935
-1495.8724153434769,-1607.3055267333984,-1585.2257909745965
-1550.4560155956403,-1650.8960723876953,-1527.682986639717
-1850.9364232734963,-2203.8402557373047,-1712.005639904452
-1883.9861370827332,-2297.2068786621094,-1664.5139722764661
-1912.1763225492857,-2277.1854400634766,-1683.6092826752938
-2201.6710712053664,-2764.0600204467773,-1933.7772910602112
-2501.1305359642533,-3295.443534851074,-2171.4017216910393
-2707.0818966715365,-3682.9147338867188,-2333.4049754578186
-2871.2712674749505,-3993.802070617676,-2475.8686058756743
-3013.2672136175674,-4263.90266418457,-2620.8715400228193
-2963.230090474903,-4159.146308898926,-2593.4087932573193
-3033.725032630218,-4314.634323120117,-2669.157629520843
-2573.1434560657763,-3477.536201477051,-2219.728418299749
-1873.8706555056976,-2255.3930282592773,-1766.7771529540687
-1714.6949337741078,-2046.0634231567383,-1598.5830662292828
-2027.0782188900778,-2442.718505859375,-2002.6128205641517
-1658.1799016109571,-1889.5454406738281,-1625.20866867995
-1569.5802304956542,-1778.3517837524414,-1530.1554505164543
-1535.0003689456075,-1743.5903549194336,-1524.51268167958
-1695.2249013939063,-1879.1627883911133,-1811.4524367429822
-1586.6431573903433,-1736.532211303711,-1697.4320609972747
-1541.1605328372254,-1654.5696258544922,-1683.018200741076
-1680.6705537802113,-1822.305679321289,-1845.2576718680077
-1561.6704722303648,-1665.3757095336914,-1717.1653741344066
-1690.007811205652,-1880.061149597168,-1789.0601420095793
-1609.446413091184,-1855.2732467651367,-1583.3433407667396
-1968.1842894071042,-2404.254913330078,-1857.3332100398477
-2100.4780629404618,-2634.243965148926,-1903.8414252437242
-1807.3637981415604,-2237.485885620117,-1495.7865736919396
-1952.5032860273286,-2458.3969116210938,-1568.1709524777725
-1951.9818664600946,-2460.0019454956055,-1550.8012380154473
-1808.333768902459,-2249.4049072265625,-1417.6588286059298
-1772.6835146178016,-2181.764602661133,-1367.7248415592833
-2094.7311843084344,-2655.1408767700195,-1716.2064068369987
-2068.817340534214,-2586.459159851074,-1734.7075556914124
-2140.057425596233,-2723.3362197875977,-1804.7566375825916
-2161.2468511186567,-2739.386558532715,-1909.9711476588316
-1923.2515587983914,-2278.718948364258,-1836.0912057781102
-2071.6843888477233,-2541.867256164551,-1990.4421133366789
-2070.266419112122,-2502.748489379883,-2033.989313524687
-2270.435169265754,-2835.977554321289,-2243.9215974572626
-2003.1613134499335,-2429.680824279785,-1960.6033200191468
-1855.4342815073812,-2132.8983306884766,-1873.835590559938
-1754.0546650449976,-1972.4864959716797,-1789.1768430647257
-1816.0088182674701,-2054.2287826538086,-1854.04330406556
-1990.7776844184725,-2235.0425720214844,-2087.2537961856233
-2015.2104745754186,-2223.109245300293,-2150.8142574949234
-1899.3194352537166,-2035.1028442382812,-2020.2068594751427
-1811.4261477435966,-1951.5867233276367,-1873.8334326690774
-1501.8999304466413,-1465.7878875732422,-1475.9822677925165
-1554.3669831296584,-1738.037109375,-1384.9439762492323
-1288.6577619794334,-1443.5234069824219,-1023.3551851957883
-2055.859735511173,-2495.17822265625,-1697.7484651512927
-1073.0208352213417,-1221.1847305297852,-552.2276381495814
-1504.5680179227995,-1618.743896484375,-881.5997950207462
-1953.938646134339,-2219.5701599121094,-1461.8499403338994
-1831.897225644344,-2068.4566497802734,-1325.9859463585374
-1868.3190489862961,-2095.9625244140625,-1393.4196782377346
-2072.6446287939325,-2360.6414794921875,-1745.8364219379828
-2006.341067995097,-2218.7576293945312,-1688.4419237343975
-1897.3362001962728,-2099.4443893432617,-1646.2996834018695
-1562.2696194501623,-1567.1510696411133,-1535.6748805909722
-1388.504506963311,-1348.6661911010742,-1354.5387929850262
-1426.6563056178115,-1261.8398666381836,-1501.8546315795334
-1501.568080695885,-1273.1237411499023,-1589.6630830320528
-1286.2592969464074,-1087.5320434570312,-1350.8945430095068
-945.6093678331453,-814.4159317016602,-996.7797810433945
-1053.7998237308188,-935.6689453125,-1169.824449677838
-800.6224445446679,-800.2910614013672,-895.0702983524619
-737.7615207811587,-778.8763046264648,-852.5396196806844
-750.9190676493469,-770.2016830444336,-908.261018184624
-731.6540887186567,-755.5875778198242,-888.9357375692946
-1458.282534472775,-1554.448127746582,-1590.8585594127521
-1406.7785200395394,-1501.175880432129,-1490.4986675610924
-1433.5143144290548,-1588.3054733276367,-1447.2453229800774
-1364.2711365622638,-1614.6154403686523,-1158.298340077482
-1617.0296162505238,-1962.9192352294922,-1349.9260622486074
-1662.0586809192312,-2031.2089920043945,-1370.5013843952092
-1682.9768758571047,-2067.7127838134766,-1333.2108893575364
-1729.9757491692528,-2107.881546020508,-1351.890883551796
-1576.849381286433,-1895.0042724609375,-1190.8110337254418
-1506.6444094431379,-1788.6857986450195,-1117.5298473445491
-2007.440110970061,-2396.089553833008,-1735.333463807055
-1297.774148474403,-1499.2876052856445,-981.2524728116992
-867.6601164973217,-1027.7595520019531,-642.0214223486291
-702.5289196445149,-832.0255279541016,-657.465532953219
-749.5666324523372,-870.1257705688477,-708.1481680667459
-1223.1952216618072,-1252.8762817382812,-1291.0019931804795
-1495.6210921484296,-1671.9446182250977,-1512.4625981901906
-1726.7895677753195,-1951.5094757080078,-1749.6367884571498
-1713.4526372141402,-1921.2026596069336,-1781.8746151487417
-2022.3643226367626,-2370.7809448242188,-2098.4045649854716
-2176.2963914724646,-2618.328094482422,-2260.069781025435
-2245.978262857811,-2697.9875564575195,-2345.881704079929
-2773.6733036210144,-3637.5560760498047,-2909.943107658986
-2579.3715921149455,-3270.9474563598633,-2704.589421558872
-2558.554674637174,-3182.805061340332,-2699.6078541104007
-2587.7080894332203,-3236.689567565918,-2714.171545530619
-2504.3553737388356,-3020.845413208008,-2618.2947070852506
-2382.786633273554,-2781.374931335449,-2493.7286319149007
-2382.1221004775502,-2789.036750793457,-2469.9532972484153
-2565.3464218790295,-3163.681983947754,-2660.7338959416397
-2724.8899317187847,-3466.7015075683594,-2852.721146750778
-2845.8413492705185,-3673.982620239258,-2958.976638107001
-2957.4322156868666,-3974.5616912841797,-3045.2135488005392
-2960.0129299720793,-3958.371162414551,-3011.1919317552492
-2692.3628678615773,-3332.8771591186523,-2760.937123449004
-2910.709964713331,-3813.2286071777344,-2984.6854572489337
-2965.9595901840216,-3938.45272064209,-3091.2380473849753
-2907.586428645816,-3665.342330932617,-3110.8157281148688
-2783.474437998352,-3473.3619689941406,-2975.454918906677
-2560.7194698525072,-3022.19295501709,-2780.3271182882813
-2305.803143770723,-2576.5085220336914,-2569.614600898942
-2035.0316707820589,-2171.2417602539062,-2282.665216703033
-1790.0821573759467,-1848.0119705200195,-2027.7015671333456
-1669.2435406819422,-1737.1301651000977,-1894.380293240422
-1737.7933519159542,-1844.7818756103516,-1968.6401945963323
-1624.8509588546726,-1678.8768768310547,-1870.8851065021445
-1339.2911453704114,-1299.9086380004883,-1617.3786927236079
-1232.3520096430586,-1184.7524642944336,-1501.7562943911014
-1662.9027544265493,-1745.2926635742188,-1874.8327660772454
-1586.0988094737886,-1694.0803527832031,-1670.3375530136839
-1524.556103283811,-1710.7000350952148,-1498.3657226589175
-1429.722148186553,-1631.9160461425781,-1294.5649176189527
-1032.626906621698,-1212.864875793457,-781.2142066545833
-1151.2972592129647,-1344.9468612670898,-785.747927355991
-950.2026195416332,-1101.536750793457,-494.68657964664527
-697.8161734618056,-917.241096496582,-138.66604578472547
-582.7396875368909,-770.6851959228516,40.05978787395417
-317.6341982617832,-460.39867401123047,325.23739027331726
-0.8936150288883851,-375.82969665527344,655.8077203679876
289.04650853337193,-342.14115142822266,959.2202321723582
-465.6891863257233,-561.5501403808594,-249.79239419352467
-469.3730683856379,-446.7172622680664,-605.9957469109248
-118.8553673073551,-211.85302734375,-241.57572477106726
-676.2117139836839,-579.1740417480469,-1021.8336432209711
-170.66387198221926,-114.60685729980469,-633.6633949809003
-662.3767383651734,-486.3252639770508,-1059.1576619946434
-733.9472404388931,-558.3715438842773,-1138.4335511021843
-924.5502966462292,-665.5454635620117,-1198.309670651588
-967.1731154326645,-678.8463592529297,-1211.2908459624573
-942.4915408425661,-738.9965057373047,-1260.2625114968487
-915.3824611251197,-783.6427688598633,-1311.073580491114
-802.4640079372615,-658.3786010742188,-1184.5376680256832
-998.9226535123088,-912.1599197387695,-1407.5419354981202
-1286.5141356012437,-1323.838233947754,-1462.0173822557877
-1252.3543799015517,-1362.0185852050781,-1236.5551854771468
-1449.3171898549942,-1636.871337890625,-1335.067787470821
-1648.9245091037521,-1871.0403442382812,-1489.5480260102524
-1481.841927050608,-1631.4983367919922,-1237.3316214622785
-1548.101868657851,-1569.1537857055664,-1317.7561373733367
-1526.0337156331664,-1475.6183624267578,-1308.2537939231383
-1301.500572831889,-1132.9050064086914,-1035.8716100375723
-1387.0446158324946,-1203.9871215820312,-1132.364210712525
-1415.1001779217581,-1260.9128952026367,-1259.118015759427
-1251.8302316501204,-1213.3541107177734,-1057.0188894449705
-1061.925579742384,-1007.4920654296875,-927.600672602644
-404.47767316609065,-239.23015594482422,-614.8769989184804
-144.54181166215196,-145.6003189086914,-355.0734928297556
-145.46691373299834,-136.46221160888672,-589.4757095300461
65.21694250518856,-287.0607376098633,-180.68953354291565
217.0024162161696,-380.83934783935547,50.00572946635151
160.4445393133818,-172.99461364746094,-229.6901844203324
99.02544893085741,-272.20630645751953,-225.951111459084
422.92747545877296,-427.9003143310547,134.10641636823962
294.54891866626093,-150.3467559814453,-136.31116486069615
350.7732759208088,-341.1283493041992,98.43883430157204
391.00561638503126,-297.68943786621094,177.5164151998097
-374.48954692492674,-375.87547302246094,-484.4985103350833
-400.56750848115985,-412.2047424316406,-471.8367647961293
